Interaction_ID,Timestamp,Customer_ID,Session_ID,Product_ID,Interaction_Type
I002788,2026-08-24 19:36:09,C0041,L1-00092,P028,View
I002789,2026-08-24 19:36:48,C0041,L1-00092,P034,View
I002790,2026-08-24 19:38:54,C0041,L1-00092,P002,View
I002791,2026-08-24 19:40:39,C0041,L1-00092,P002,Add_to_Cart
I002792,2026-08-24 21:13:18,C0159,L1-00392,P031,View
I002793,2026-08-24 21:16:18,C0159,L1-00392,P002,View
I002794,2026-08-24 21:18:03,C0159,L1-00392,P002,Add_to_Cart
I002795,2026-08-24 21:19:43,C0159,L1-00392,P034,View
I002796,2026-08-24 21:22:32,C0159,L1-00392,P008,View
I002797,2026-08-24 21:25:32,C0159,L1-00392,P011,View
I002798,2026-08-24 21:40:00,C0045,L2-00138,P017,View
I002799,2026-08-24 23:18:00,C0171,L2-00140,P017,View
I002800,2026-08-24 23:19:12,C0171,L2-00140,P017,Add_to_Cart
I002801,2026-08-25 08:34:26,C0106,L1-00259,P026,View
I002802,2026-08-25 08:37:19,C0106,L1-00259,P013,View
I002803,2026-08-25 08:39:10,C0106,L1-00259,P013,View
I002804,2026-08-25 08:42:10,C0106,L1-00259,P030,View
I002805,2026-08-25 08:45:48,C0106,L1-00259,P011,View
I002806,2026-08-25 08:56:00,C0183,L2-00179,P026,View
I002807,2026-08-25 09:01:54,C0066,L1-00175,P033,View
I002808,2026-08-25 09:02:45,C0066,L1-00175,P006,View
I002809,2026-08-25 09:05:03,C0066,L1-00175,P012,View
I002810,2026-08-25 09:06:07,C0066,L1-00175,P012,Add_to_Cart
I002811,2026-08-25 09:06:20,C0066,L1-00175,P034,View
I002812,2026-08-25 09:49:48,C0165,L1-00411,P033,View
I002813,2026-08-25 09:52:25,C0165,L1-00411,P011,View
I002814,2026-08-25 09:53:30,C0165,L1-00411,P004,View
I002815,2026-08-25 10:44:00,C0025,L2-00169,P022,View
I002816,2026-08-25 10:44:45,C0025,L2-00169,P022,Add_to_Cart
I002817,2026-08-25 11:09:00,C0141,L2-00170,P026,View
I002818,2026-08-25 12:03:00,C0184,L2-00172,P026,View
I002819,2026-08-25 12:03:42,C0184,L2-00172,P026,Add_to_Cart
I002820,2026-08-25 12:30:08,C0076,L1-00198,P011,View
I002821,2026-08-25 12:30:35,C0076,L1-00198,P011,Add_to_Cart
I002822,2026-08-25 12:30:43,C0076,L1-00198,P004,View
I002823,2026-08-25 12:31:53,C0076,L1-00198,P004,Add_to_Cart
I002824,2026-08-25 12:33:07,C0076,L1-00198,P023,View
I002825,2026-08-25 12:33:22,C0076,L1-00198,P023,Add_to_Cart
I002826,2026-08-25 13:18:00,C0065,L2-00159,P013,View
I002827,2026-08-25 13:28:57,C0169,L1-00416,P028,View
I002828,2026-08-25 13:29:26,C0169,L1-00416,P028,Add_to_Cart
I002829,2026-08-25 13:30:00,C0162,L2-00173,P026,View
I002830,2026-08-25 13:31:07,C0169,L1-00416,P013,View
I002831,2026-08-25 13:32:14,C0169,L1-00416,P013,Add_to_Cart
I002832,2026-08-25 13:32:32,C0169,L1-00416,P031,View
I002833,2026-08-25 13:33:32,C0169,L1-00416,P031,Add_to_Cart
I002834,2026-08-25 13:33:44,C0169,L1-00416,P015,View
I002835,2026-08-25 13:55:00,C0046,L2-00163,P013,View
I002836,2026-08-25 13:55:42,C0050,L1-00124,P032,View
I002837,2026-08-25 13:56:19,C0050,L1-00124,P009,View
I002838,2026-08-25 13:57:19,C0050,L1-00124,P032,Add_to_Cart
I002839,2026-08-25 13:57:46,C0050,L1-00124,P030,View
I002840,2026-08-25 14:00:34,C0050,L1-00124,P028,View
I002841,2026-08-25 14:03:19,C0050,L1-00124,P015,View
I002842,2026-08-25 14:06:11,C0050,L1-00124,P030,View
I002843,2026-08-25 14:06:53,C0050,L1-00124,P030,Add_to_Cart
I002844,2026-08-25 14:08:07,C0050,L1-00124,P015,View
I002845,2026-08-25 14:09:02,C0050,L1-00124,P015,Add_to_Cart
I002846,2026-08-25 14:10:42,C0050,L1-00124,P018,View
I002847,2026-08-25 14:14:00,C0079,L2-00161,P013,View
I002848,2026-08-25 14:15:53,C0079,L2-00161,P013,Add_to_Cart
I002849,2026-08-25 14:18:00,C0076,L2-00165,P017,View
I002850,2026-08-25 14:32:00,C0072,L2-00184,P030,View
I002851,2026-08-25 14:51:00,C0156,L2-00162,P013,View
I002852,2026-08-25 14:51:41,C0123,L1-00308,P007,View
I002853,2026-08-25 14:55:00,C0101,L2-00166,P017,View
I002854,2026-08-25 14:55:24,C0123,L1-00308,P023,View
I002855,2026-08-25 14:56:13,C0123,L1-00308,P034,View
I002856,2026-08-25 14:56:18,C0101,L2-00166,P017,Add_to_Cart
I002857,2026-08-25 14:57:08,C0123,L1-00308,P023,Add_to_Cart
I002858,2026-08-25 14:57:34,C0123,L1-00308,P036,View
I002859,2026-08-25 14:57:50,C0123,L1-00308,P036,Add_to_Cart
I002860,2026-08-25 15:28:46,C0066,L1-00176,P024,View
I002861,2026-08-25 15:30:17,C0066,L1-00176,P026,View
I002862,2026-08-25 15:31:35,C0066,L1-00176,P001,View
I002863,2026-08-25 15:33:00,C0155,L2-00167,P017,View
I002864,2026-08-25 15:33:12,C0066,L1-00176,P001,Add_to_Cart
I002865,2026-08-25 15:35:13,C0155,L2-00167,P017,Add_to_Cart
I002866,2026-08-25 15:35:26,C0066,L1-00176,P034,View
I002867,2026-08-25 15:35:47,C0066,L1-00176,P034,Add_to_Cart
I002868,2026-08-25 15:48:00,C0121,L2-00177,P026,View
I002869,2026-08-25 15:49:20,C0121,L2-00177,P026,Add_to_Cart
I002870,2026-08-25 15:50:00,C0036,L2-00178,P026,View
I002871,2026-08-25 15:52:36,C0197,L1-00480,P008,View
I002872,2026-08-25 15:55:56,C0197,L1-00480,P023,View
I002873,2026-08-25 15:59:31,C0197,L1-00480,P004,View
I002874,2026-08-25 16:22:00,C0061,L2-00174,P026,View
I002875,2026-08-25 16:23:35,C0061,L2-00174,P026,Add_to_Cart
I002876,2026-08-25 16:39:00,C0098,L2-00160,P013,View
I002877,2026-08-25 16:41:21,C0098,L2-00160,P013,Add_to_Cart
I002878,2026-08-25 17:01:00,C0176,L2-00168,P022,View
I002879,2026-08-25 17:02:17,C0176,L2-00168,P022,Add_to_Cart
I002880,2026-08-25 17:18:00,C0049,L2-00164,P017,View
I002881,2026-08-25 17:23:00,C0145,L2-00175,P026,View
I002882,2026-08-25 17:42:00,C0186,L2-00176,P026,View
I002883,2026-08-25 17:52:00,C0075,L2-00183,P030,View
I002884,2026-08-25 17:52:00,C0009,L2-00180,P026,View
I002885,2026-08-25 19:02:28,C0061,L1-00152,P015,View
I002886,2026-08-25 19:02:52,C0061,L1-00152,P026,View
I002887,2026-08-25 19:05:16,C0061,L1-00152,P030,View
I002888,2026-08-25 19:06:22,C0061,L1-00152,P034,View
I002889,2026-08-25 19:06:44,C0061,L1-00152,P009,View
I002890,2026-08-25 19:06:46,C0061,L1-00152,P030,Add_to_Cart
I002891,2026-08-25 19:09:07,C0061,L1-00152,P025,View
I002892,2026-08-25 19:32:00,C0045,L2-00182,P030,View
I002893,2026-08-25 19:55:18,C0066,L1-00173,P018,View
I002894,2026-08-25 19:59:04,C0066,L1-00173,P030,View
I002895,2026-08-25 20:00:25,C0066,L1-00173,P018,View
I002896,2026-08-25 20:00:51,C0066,L1-00173,P030,Add_to_Cart
I002897,2026-08-25 20:02:46,C0066,L1-00173,P012,View
I002898,2026-08-25 20:04:32,C0066,L1-00173,P012,Add_to_Cart
I002899,2026-08-25 20:04:59,C0066,L1-00173,P007,View
I002900,2026-08-25 20:06:28,C0066,L1-00173,P007,Add_to_Cart
I002901,2026-08-25 21:31:00,C0076,L2-00171,P026,View
I002902,2026-08-25 23:07:00,C0057,L2-00181,P030,View
I002903,2026-08-26 08:12:00,C0102,L2-00195,P026,View
I002904,2026-08-26 08:23:00,C0010,L2-00186,P013,View
I002905,2026-08-26 08:49:30,C0037,L1-00082,P017,View
I002906,2026-08-26 08:50:16,C0037,L1-00082,P003,View
I002907,2026-08-26 08:51:37,C0037,L1-00082,P007,View
I002908,2026-08-26 08:52:15,C0037,L1-00082,P003,Add_to_Cart
I002909,2026-08-26 08:53:52,C0037,L1-00082,P020,View
I002910,2026-08-26 08:54:29,C0037,L1-00082,P023,View
I002911,2026-08-26 08:58:04,C0037,L1-00082,P018,View
I002912,2026-08-26 09:01:19,C0037,L1-00082,P018,View
I002913,2026-08-26 09:02:17,C0037,L1-00082,P018,Add_to_Cart
I002914,2026-08-26 11:03:00,C0184,L2-00189,P017,View
I002915,2026-08-26 11:03:44,C0184,L2-00189,P017,Add_to_Cart
I002916,2026-08-26 11:12:00,C0054,L2-00199,P030,View
I002917,2026-08-26 11:12:35,C0054,L2-00199,P030,Add_to_Cart
I002918,2026-08-26 11:30:22,C0059,L1-00146,P009,View
I002919,2026-08-26 11:30:41,C0059,L1-00146,P009,Add_to_Cart
I002920,2026-08-26 11:31:12,C0059,L1-00146,P021,View
I002921,2026-08-26 11:32:15,C0059,L1-00146,P021,Add_to_Cart
I002922,2026-08-26 11:35:04,C0059,L1-00146,P005,View
I002923,2026-08-26 11:35:24,C0059,L1-00146,P005,Add_to_Cart
I002924,2026-08-26 11:36:52,C0059,L1-00146,P032,View
I002925,2026-08-26 11:38:24,C0059,L1-00146,P017,View
I002926,2026-08-26 11:42:09,C0059,L1-00146,P032,View
I002927,2026-08-26 11:42:59,C0059,L1-00146,P017,View
I002928,2026-08-26 11:43:30,C0059,L1-00146,P017,Add_to_Cart
I002929,2026-08-26 11:43:51,C0059,L1-00146,P032,Add_to_Cart
I002930,2026-08-26 11:56:00,C0086,L2-00196,P030,View
I002931,2026-08-26 12:25:37,C0023,L1-00053,P028,View
I002932,2026-08-26 12:26:11,C0023,L1-00053,P028,Add_to_Cart
I002933,2026-08-26 12:28:52,C0023,L1-00053,P023,View
I002934,2026-08-26 12:30:43,C0023,L1-00053,P023,Add_to_Cart
I002935,2026-08-26 12:30:46,C0023,L1-00053,P013,View
I002936,2026-08-26 12:31:09,C0023,L1-00053,P013,Add_to_Cart
I002937,2026-08-26 12:31:11,C0023,L1-00053,P014,View
I002938,2026-08-26 12:31:57,C0023,L1-00053,P014,Add_to_Cart
I002939,2026-08-26 12:32:44,C0023,L1-00053,P015,View
I002940,2026-08-26 12:33:08,C0023,L1-00053,P015,Add_to_Cart
I002941,2026-08-26 12:34:36,C0023,L1-00053,P010,View
I002942,2026-08-26 12:45:34,C0024,L1-00056,P032,View
I002943,2026-08-26 12:48:23,C0024,L1-00056,P030,View
I002944,2026-08-26 12:49:17,C0024,L1-00056,P026,View
I002945,2026-08-26 12:52:35,C0024,L1-00056,P015,View
I002946,2026-08-26 12:55:08,C0024,L1-00056,P013,View
I002947,2026-08-26 12:58:33,C0024,L1-00056,P016,View
I002948,2026-08-26 13:29:00,C0022,L2-00193,P026,View
I002949,2026-08-26 13:31:15,C0022,L2-00193,P026,Add_to_Cart
I002950,2026-08-26 14:44:00,C0003,L2-00187,P013,View
I002951,2026-08-26 14:44:26,C0003,L2-00187,P013,Add_to_Cart
I002952,2026-08-26 15:00:00,C0056,L2-00194,P026,View
I002953,2026-08-26 15:35:52,C0062,L1-00157,P017,View
I002954,2026-08-26 15:37:01,C0062,L1-00157,P023,View
I002955,2026-08-26 15:37:51,C0062,L1-00157,P017,Add_to_Cart
I002956,2026-08-26 15:39:03,C0062,L1-00157,P004,View
I002957,2026-08-26 15:40:29,C0062,L1-00157,P025,View
I002958,2026-08-26 15:40:39,C0062,L1-00157,P004,Add_to_Cart
I002959,2026-08-26 16:18:28,C0111,L1-00281,P032,View
I002960,2026-08-26 16:19:57,C0111,L1-00281,P009,View
I002961,2026-08-26 16:20:04,C0111,L1-00281,P032,Add_to_Cart
I002962,2026-08-26 16:20:30,C0111,L1-00281,P020,View
I002963,2026-08-26 16:22:22,C0111,L1-00281,P020,Add_to_Cart
I002964,2026-08-26 16:23:58,C0111,L1-00281,P026,View
I002965,2026-08-26 16:24:35,C0111,L1-00281,P026,Add_to_Cart
I002966,2026-08-26 16:24:39,C0111,L1-00281,P036,View
I002967,2026-08-26 16:26:48,C0111,L1-00281,P024,View
I002968,2026-08-26 16:28:35,C0111,L1-00281,P024,View
I002969,2026-08-26 16:29:25,C0111,L1-00281,P024,Add_to_Cart
I002970,2026-08-26 16:32:31,C0111,L1-00281,P010,View
I002971,2026-08-26 16:33:01,C0020,L1-00043,P030,View
I002972,2026-08-26 16:36:40,C0020,L1-00043,P008,View
I002973,2026-08-26 16:38:02,C0020,L1-00043,P034,View
I002974,2026-08-26 16:39:40,C0020,L1-00043,P034,Add_to_Cart
I002975,2026-08-26 16:41:32,C0020,L1-00043,P028,View
I002976,2026-08-26 16:45:10,C0020,L1-00043,P022,View
I002977,2026-08-26 16:47:27,C0020,L1-00043,P010,View
I002978,2026-08-26 16:50:56,C0043,L1-00098,P013,View
I002979,2026-08-26 16:54:31,C0043,L1-00098,P009,View
I002980,2026-08-26 16:55:54,C0043,L1-00098,P009,Add_to_Cart
I002981,2026-08-26 16:55:56,C0072,L1-00185,P028,View
I002982,2026-08-26 16:57:18,C0072,L1-00185,P028,Add_to_Cart
I002983,2026-08-26 16:58:02,C0043,L1-00098,P034,View
I002984,2026-08-26 16:58:20,C0072,L1-00185,P025,View
I002985,2026-08-26 17:00:41,C0072,L1-00185,P021,View
I002986,2026-08-26 17:01:44,C0043,L1-00098,P022,View
I002987,2026-08-26 17:02:15,C0072,L1-00185,P021,Add_to_Cart
I002988,2026-08-26 17:04:36,C0072,L1-00185,P014,View
I002989,2026-08-26 17:05:15,C0043,L1-00098,P015,View
I002990,2026-08-26 17:05:26,C0072,L1-00185,P014,Add_to_Cart
I002991,2026-08-26 17:05:44,C0072,L1-00185,P031,View
I002992,2026-08-26 17:07:13,C0043,L1-00098,P015,View
I002993,2026-08-26 17:44:00,C0164,L2-00192,P022,View
I002994,2026-08-26 17:44:32,C0164,L2-00192,P022,Add_to_Cart
I002995,2026-08-26 17:45:00,C0199,L2-00188,P013,View
I002996,2026-08-26 17:49:00,C0156,L2-00190,P017,View
I002997,2026-08-26 17:50:02,C0156,L2-00190,P017,Add_to_Cart
I002998,2026-08-26 17:58:00,C0189,L2-00185,P013,View
I002999,2026-08-26 17:59:29,C0189,L2-00185,P013,Add_to_Cart
I003000,2026-08-26 18:12:00,C0150,L2-00191,P017,View
I003001,2026-08-26 19:02:00,C0158,L2-00197,P030,View
I003002,2026-08-26 19:32:31,C0021,L1-00046,P024,View
I003003,2026-08-26 19:33:47,C0021,L1-00046,P024,Add_to_Cart
I003004,2026-08-26 19:35:49,C0021,L1-00046,P034,View
I003005,2026-08-26 19:38:16,C0021,L1-00046,P011,View
I003006,2026-08-26 20:45:56,C0160,L1-00394,P022,View
I003007,2026-08-26 20:47:08,C0160,L1-00394,P022,Add_to_Cart
I003008,2026-08-26 20:49:02,C0160,L1-00394,P005,View
I003009,2026-08-26 20:50:13,C0160,L1-00394,P005,Add_to_Cart
I003010,2026-08-26 20:52:09,C0160,L1-00394,P023,View
I003011,2026-08-26 20:52:36,C0160,L1-00394,P023,Add_to_Cart
I003012,2026-08-26 22:32:06,C0012,L1-00026,P015,View
I003013,2026-08-26 22:35:01,C0012,L1-00026,P018,View
I003014,2026-08-26 22:37:09,C0012,L1-00026,P025,View
I003015,2026-08-26 22:38:12,C0012,L1-00026,P022,View
I003016,2026-08-26 22:39:02,C0012,L1-00026,P022,Add_to_Cart
I003017,2026-08-26 22:39:51,C0012,L1-00026,P030,View
I003018,2026-08-26 23:12:00,C0055,L2-00198,P030,View
I003019,2026-08-26 23:14:20,C0055,L2-00198,P030,Add_to_Cart
I003020,2026-08-26 23:44:38,C0055,L1-00137,P007,View
I003021,2026-08-26 23:48:08,C0055,L1-00137,P023,View
I003022,2026-08-26 23:51:23,C0055,L1-00137,P006,View
I003023,2026-08-27 08:14:00,C0112,L2-00216,P026,View
I003024,2026-08-27 08:15:37,C0080,L1-00212,P008,View
I003025,2026-08-27 08:15:59,C0080,L1-00212,P025,View
I003026,2026-08-27 08:16:08,C0080,L1-00212,P008,Add_to_Cart
I003027,2026-08-27 08:18:14,C0080,L1-00212,P026,View
I003028,2026-08-27 09:29:00,C0162,L2-00213,P017,View
I003029,2026-08-27 10:13:00,C0120,L2-00219,P026,View
I003030,2026-08-27 10:14:17,C0120,L2-00219,P026,Add_to_Cart
I003031,2026-08-27 10:34:00,C0056,L2-00230,P030,View
I003032,2026-08-27 10:35:13,C0056,L2-00230,P030,Add_to_Cart
I003033,2026-08-27 10:44:00,C0131,L2-00229,P030,View
I003034,2026-08-27 11:09:00,C0114,L2-00225,P026,View
I003035,2026-08-27 11:11:00,C0019,L2-00232,P030,View
I003036,2026-08-27 11:12:00,C0143,L2-00211,P017,View
I003037,2026-08-27 11:13:15,C0143,L2-00211,P017,Add_to_Cart
I003038,2026-08-27 11:26:00,C0021,L2-00224,P026,View
I003039,2026-08-27 11:30:00,C0122,L2-00217,P026,View
I003040,2026-08-27 11:30:24,C0122,L2-00217,P026,Add_to_Cart
I003041,2026-08-27 11:53:00,C0077,L2-00226,P026,View
I003042,2026-08-27 12:16:07,C0198,L1-00483,P022,View
I003043,2026-08-27 12:16:43,C0198,L1-00483,P033,View
I003044,2026-08-27 12:16:57,C0198,L1-00483,P022,Add_to_Cart
I003045,2026-08-27 12:20:01,C0198,L1-00483,P026,View
I003046,2026-08-27 12:53:00,C0025,L2-00218,P026,View
I003047,2026-08-27 12:56:24,C0194,L1-00472,P025,View
I003048,2026-08-27 12:57:18,C0194,L1-00472,P025,Add_to_Cart
I003049,2026-08-27 12:59:12,C0194,L1-00472,P028,View
I003050,2026-08-27 13:01:55,C0194,L1-00472,P009,View
I003051,2026-08-27 13:04:36,C0194,L1-00472,P028,View
I003052,2026-08-27 13:05:00,C0194,L1-00472,P033,View
I003053,2026-08-27 13:05:19,C0194,L1-00472,P033,Add_to_Cart
I003054,2026-08-27 13:13:00,C0124,L2-00221,P026,View
I003055,2026-08-27 13:18:00,C0157,L2-00223,P026,View
I003056,2026-08-27 13:19:00,C0198,L2-00228,P030,View
I003057,2026-08-27 13:19:53,C0198,L2-00228,P030,Add_to_Cart
I003058,2026-08-27 13:41:12,C0112,L1-00284,P033,View
I003059,2026-08-27 13:43:00,C0078,L2-00202,P013,View
I003060,2026-08-27 13:43:00,C0112,L1-00284,P015,View
I003061,2026-08-27 13:43:43,C0112,L1-00284,P023,View
I003062,2026-08-27 13:44:25,C0112,L1-00284,P015,Add_to_Cart
I003063,2026-08-27 13:44:29,C0112,L1-00284,P023,Add_to_Cart
I003064,2026-08-27 13:47:00,C0112,L1-00284,P028,View
I003065,2026-08-27 13:54:16,C0088,L1-00226,P006,View
I003066,2026-08-27 13:54:38,C0088,L1-00226,P026,View
I003067,2026-08-27 13:55:34,C0088,L1-00226,P009,View
I003068,2026-08-27 13:56:30,C0088,L1-00226,P009,Add_to_Cart
I003069,2026-08-27 13:58:08,C0088,L1-00226,P034,View
I003070,2026-08-27 14:00:03,C0088,L1-00226,P034,Add_to_Cart
I003071,2026-08-27 14:21:00,C0002,L2-00233,P030,View
I003072,2026-08-27 15:08:00,C0126,L2-00203,P013,View
I003073,2026-08-27 15:08:16,C0126,L2-00203,P013,Add_to_Cart
I003074,2026-08-27 15:33:00,C0047,L2-00209,P017,View
I003075,2026-08-27 15:49:00,C0044,L2-00206,P017,View
I003076,2026-08-27 15:55:41,C0118,L1-00297,P031,View
I003077,2026-08-27 15:58:26,C0118,L1-00297,P015,View
I003078,2026-08-27 15:59:22,C0118,L1-00297,P013,View
I003079,2026-08-27 15:59:38,C0118,L1-00297,P015,Add_to_Cart
I003080,2026-08-27 15:59:53,C0118,L1-00297,P013,Add_to_Cart
I003081,2026-08-27 16:02:22,C0118,L1-00297,P021,View
I003082,2026-08-27 16:02:49,C0118,L1-00297,P032,View
I003083,2026-08-27 16:03:19,C0118,L1-00297,P021,Add_to_Cart
I003084,2026-08-27 16:03:39,C0118,L1-00297,P032,Add_to_Cart
I003085,2026-08-27 16:03:50,C0118,L1-00297,P011,View
I003086,2026-08-27 16:06:59,C0051,L1-00132,P022,View
I003087,2026-08-27 16:08:15,C0051,L1-00132,P022,Add_to_Cart
I003088,2026-08-27 16:08:20,C0051,L1-00132,P030,View
I003089,2026-08-27 16:09:00,C0152,L2-00212,P017,View
I003090,2026-08-27 16:09:04,C0051,L1-00132,P030,Add_to_Cart
I003091,2026-08-27 16:10:19,C0152,L2-00212,P017,Add_to_Cart
I003092,2026-08-27 16:11:51,C0051,L1-00132,P014,View
I003093,2026-08-27 16:40:00,C0144,L2-00222,P026,View
I003094,2026-08-27 16:56:00,C0011,L2-00207,P017,View
I003095,2026-08-27 16:59:00,C0136,L2-00210,P017,View
I003096,2026-08-27 17:01:14,C0136,L2-00210,P017,Add_to_Cart
I003097,2026-08-27 17:03:01,C0150,L1-00375,P016,View
I003098,2026-08-27 17:03:30,C0150,L1-00375,P016,Add_to_Cart
I003099,2026-08-27 17:04:05,C0150,L1-00375,P020,View
I003100,2026-08-27 17:07:55,C0150,L1-00375,P013,View
I003101,2026-08-27 17:08:38,C0150,L1-00375,P013,Add_to_Cart
I003102,2026-08-27 17:11:54,C0150,L1-00375,P014,View
I003103,2026-08-27 17:13:03,C0150,L1-00375,P014,Add_to_Cart
I003104,2026-08-27 17:13:08,C0150,L1-00375,P024,View
I003105,2026-08-27 17:18:37,C0184,L1-00449,P033,View
I003106,2026-08-27 17:20:02,C0184,L1-00449,P007,View
I003107,2026-08-27 17:20:38,C0184,L1-00449,P010,View
I003108,2026-08-27 17:23:02,C0184,L1-00449,P033,View
I003109,2026-08-27 17:25:37,C0184,L1-00449,P027,View
I003110,2026-08-27 17:31:39,C0122,L1-00306,P001,View
I003111,2026-08-27 17:32:43,C0122,L1-00306,P001,Add_to_Cart
I003112,2026-08-27 17:34:48,C0122,L1-00306,P013,View
I003113,2026-08-27 17:38:03,C0122,L1-00306,P013,View
I003114,2026-08-27 17:38:53,C0122,L1-00306,P013,Add_to_Cart
I003115,2026-08-27 17:54:00,C0090,L2-00200,P013,View
I003116,2026-08-27 17:55:00,C0090,L2-00200,P013,Add_to_Cart
I003117,2026-08-27 18:09:00,C0036,L2-00204,P013,View
I003118,2026-08-27 18:11:00,C0188,L2-00215,P022,View
I003119,2026-08-27 18:11:23,C0188,L2-00215,P022,Add_to_Cart
I003120,2026-08-27 18:32:00,C0050,L2-00208,P017,View
I003121,2026-08-27 18:32:00,C0093,L2-00214,P022,View
I003122,2026-08-27 18:32:32,C0050,L2-00208,P017,Add_to_Cart
I003123,2026-08-27 18:53:00,C0145,L2-00205,P013,View
I003124,2026-08-27 19:27:00,C0063,L2-00201,P013,View
I003125,2026-08-27 19:30:00,C0128,L2-00220,P026,View
I003126,2026-08-27 19:49:03,C0057,L1-00140,P012,View
I003127,2026-08-27 19:51:21,C0057,L1-00140,P009,View
I003128,2026-08-27 19:51:49,C0057,L1-00140,P004,View
I003129,2026-08-27 19:52:41,C0057,L1-00140,P009,Add_to_Cart
I003130,2026-08-27 21:12:42,C0083,L1-00216,P033,View
I003131,2026-08-27 21:14:04,C0083,L1-00216,P027,View
I003132,2026-08-27 21:15:13,C0083,L1-00216,P014,View
I003133,2026-08-27 22:04:00,C0129,L2-00231,P030,View
I003134,2026-08-27 22:08:00,C0085,L2-00227,P030,View
I003135,2026-08-27 22:09:33,C0085,L2-00227,P030,Add_to_Cart
I003136,2026-08-28 08:25:00,C0123,L2-00251,P030,View
I003137,2026-08-28 08:41:06,C0142,L1-00356,P016,View
I003138,2026-08-28 08:44:04,C0142,L1-00356,P012,View
I003139,2026-08-28 08:47:24,C0142,L1-00356,P031,View
I003140,2026-08-28 08:48:53,C0142,L1-00356,P033,View
I003141,2026-08-28 08:49:45,C0142,L1-00356,P016,View
I003142,2026-08-28 08:50:17,C0142,L1-00356,P033,Add_to_Cart
I003143,2026-08-28 08:52:01,C0142,L1-00356,P010,View
I003144,2026-08-28 08:54:48,C0142,L1-00356,P015,View
I003145,2026-08-28 08:55:36,C0142,L1-00356,P015,Add_to_Cart
I003146,2026-08-28 08:55:47,C0142,L1-00356,P004,View
I003147,2026-08-28 10:01:00,C0118,L2-00236,P017,View
I003148,2026-08-28 10:38:00,C0063,L2-00243,P026,View
I003149,2026-08-28 10:56:00,C0048,L2-00245,P026,View
I003150,2026-08-28 11:19:00,C0063,L2-00253,P030,View
I003151,2026-08-28 13:33:44,C0194,L1-00469,P027,View
I003152,2026-08-28 13:37:34,C0194,L1-00469,P022,View
I003153,2026-08-28 13:40:00,C0190,L2-00234,P013,View
I003154,2026-08-28 13:40:46,C0190,L2-00234,P013,Add_to_Cart
I003155,2026-08-28 13:41:00,C0169,L2-00239,P017,View
I003156,2026-08-28 13:41:20,C0194,L1-00469,P031,View
I003157,2026-08-28 13:41:37,C0194,L1-00469,P031,Add_to_Cart
I003158,2026-08-28 13:43:44,C0194,L1-00469,P020,View
I003159,2026-08-28 13:44:42,C0194,L1-00469,P008,View
I003160,2026-08-28 13:45:02,C0194,L1-00469,P020,Add_to_Cart
I003161,2026-08-28 13:45:10,C0194,L1-00469,P008,Add_to_Cart
I003162,2026-08-28 13:46:23,C0194,L1-00469,P012,View
I003163,2026-08-28 13:47:38,C0194,L1-00469,P012,Add_to_Cart
I003164,2026-08-28 13:47:39,C0194,L1-00469,P024,View
I003165,2026-08-28 13:48:16,C0194,L1-00469,P024,Add_to_Cart
I003166,2026-08-28 13:50:42,C0194,L1-00469,P011,View
I003167,2026-08-28 13:52:05,C0136,L1-00335,P007,View
I003168,2026-08-28 13:53:06,C0136,L1-00335,P021,View
I003169,2026-08-28 13:53:50,C0136,L1-00335,P002,View
I003170,2026-08-28 13:54:55,C0136,L1-00335,P020,View
I003171,2026-08-28 13:56:31,C0136,L1-00335,P020,Add_to_Cart
I003172,2026-08-28 13:57:50,C0136,L1-00335,P036,View
I003173,2026-08-28 14:04:59,C0131,L1-00323,P021,View
I003174,2026-08-28 14:05:34,C0131,L1-00323,P021,Add_to_Cart
I003175,2026-08-28 14:07:17,C0131,L1-00323,P010,View
I003176,2026-08-28 14:07:23,C0085,L1-00219,P021,View
I003177,2026-08-28 14:10:03,C0085,L1-00219,P020,View
I003178,2026-08-28 14:10:07,C0131,L1-00323,P008,View
I003179,2026-08-28 14:11:07,C0085,L1-00219,P021,View
I003180,2026-08-28 14:17:00,C0102,L2-00246,P026,View
I003181,2026-08-28 14:33:52,C0124,L1-00313,P002,View
I003182,2026-08-28 14:36:59,C0124,L1-00313,P015,View
I003183,2026-08-28 14:38:50,C0124,L1-00313,P015,View
I003184,2026-08-28 14:41:45,C0124,L1-00313,P011,View
I003185,2026-08-28 14:45:16,C0124,L1-00313,P004,View
I003186,2026-08-28 14:53:00,C0045,L2-00240,P022,View
I003187,2026-08-28 15:17:48,C0173,L1-00428,P012,View
I003188,2026-08-28 15:20:12,C0173,L1-00428,P011,View
I003189,2026-08-28 15:21:18,C0173,L1-00428,P011,Add_to_Cart
I003190,2026-08-28 15:23:36,C0173,L1-00428,P034,View
I003191,2026-08-28 15:26:58,C0173,L1-00428,P030,View
I003192,2026-08-28 15:29:02,C0173,L1-00428,P025,View
I003193,2026-08-28 15:46:00,C0173,L2-00252,P030,View
I003194,2026-08-28 15:46:49,C0173,L2-00252,P030,Add_to_Cart
I003195,2026-08-28 15:52:46,C0065,L1-00168,P030,View
I003196,2026-08-28 15:55:36,C0065,L1-00168,P015,View
I003197,2026-08-28 15:56:55,C0065,L1-00168,P015,Add_to_Cart
I003198,2026-08-28 15:59:05,C0065,L1-00168,P021,View
